Variant SKU,Handle,Title,Variant Price,Variant Inventory Qty,Top Candidate Item Number,Top Candidate Item Name,Top Candidate Score,Top Candidate Qty Total,Top Candidate Regular Price,POS Item Number,POS Item Name,POS Size,POS Qty Total,POS Regular Price,POS On Order Qty,POS Vendor,Match Score,Confidence,Review Notes,Alt1 Item Number,Alt1 Item Name,Alt1 Score,Alt2 Item Number,Alt2 Item Name,Alt2 Score
hmh00821,5-gal-9-bag-kit-w-12-x-10-pressing-screen,"5 Gal, 9 bag Kit w/12"" x 10"" pressing screen",250.00,0,414,Payload 9-Bag 5Gal Kit,1.000,12,150.00,414,Payload 9-Bag 5Gal Kit,Kit,12,150.00,0,Nickel City Wholesale Garden Supply,1.000,auto-high,,3525,Payload 3-Bag 5 Gallon kit,0.949,2873,45 mesh 5 gallon bag,0.780
hmh00914,40-micron-filter-for-tnc-pump,40 micron filter for TNC pump,13.49,0,836,40 Micron Filter for TNC Pump,1.357,5,13.19,836,40 Micron Filter for TNC Pump,1 Pc,5,13.19,0,Nickel City Wholesale Garden Supply,1.357,auto-high,,835,TNC Inline Water Pump,0.462,837,Pre-Filter Pondmaster,0.395
hmh00835,5-mesh-basket,"5"" Mesh Basket",1.00,0,814,"5"" Net Pot",1.076,16,1.01,814,"5"" Net Pot",1 Pc,16,1.01,0,Nickel City Wholesale Garden Supply,1.076,auto-high,,2873,45 mesh 5 gallon bag,0.846,2874,25 mesh bubble bag 5 gallon,0.712
hmh01528,5-gallon-electric-washing-machine-w-220-micro-bag,5 Gallon Electric Washing Machine w/220 micro bag,199.00,0,515,Guano Filter Mini-Washer 5 gal.,0.998,4,199.00,515,Guano Filter Mini-Washer 5 gal.,5 Gal,4,199.00,0,Nickel City Wholesale Garden Supply,0.998,auto-high,,2952,Guano Washing machine 20 gal.,0.759,963,Grow Bag 5Gal,0.715
hmh00825,4-laser-sprayline,4' Laser Sprayline,9.72,0,480,AEROFLO 4' Laser Sprayline,1.025,7,9.50,480,AEROFLO 4' Laser Sprayline,1 Pc,7,9.50,0,Nickel City Wholesale Garden Supply,1.025,auto-high,,,,,,,
hmh00854,430-sodium-son-agro-54000-lumens,430 Sodium Son-Agro 54000 lumens,89.95,0,1726,Venture 1000w MH,0.435,9,84.02,,,,0,,0,,0.435,low-score,Ambiguous: Δ=0.003,1503,Plantmax 600w HPS,0.432,1496,Plantmax 400w MH 4200k,0.406
hmh00529,4-t5-fixture-54w-5022-lumens,4' T5 Fixture 54W (5022 Lumens),35.95,0,1293,Sunblaster 4'  T5 Fixture,0.812,8,46.95,1293,Sunblaster 4'  T5 Fixture,1 Box,8,46.95,0,Nickel City Wholesale Garden Supply,0.812,auto-high,,1299,Ultragrow 4'-8 Tube T5 Fixture,0.718,773,BadBoy T5 4'-4 Fixture w/ Bulbs,0.639
hmh01480,4-nanotech-reflector-for-sunblaster-t5,4' Nanotech Reflector for Sunblaster T5,19.95,0,1900,Sunblaster 4' T5 Reflector,1.143,24,14.99,1900,Sunblaster 4' T5 Reflector,1 Pc,24,14.99,0,NGW,1.143,auto-high,,2498,Sunblaster 4' T5 Combo,0.927,1898,Sunblaster 2' Reflector,0.880
hmh00820,5-gal-4-bag-kit-w-12-x-10-pressing-screen,"5 Gal, 4 bag Kit w/12"" x 10"" pressing screen",134.95,0,3525,Payload 3-Bag 5 Gallon kit,0.949,1,87.00,3525,Payload 3-Bag 5 Gallon kit,3/5 gallon k,1,87.00,0,,0.949,auto-high,,2873,45 mesh 5 gallon bag,0.780,963,Grow Bag 5Gal,0.744
hmh01531,5-gallon-3-bag-kit,5 gallon /3 Bag Kit,180.00,0,3525,Payload 3-Bag 5 Gallon kit,1.342,1,87.00,3525,Payload 3-Bag 5 Gallon kit,3/5 gallon k,1,87.00,0,,1.342,auto-high,,963,Grow Bag 5Gal,0.959,2873,45 mesh 5 gallon bag,0.954
hmh00691,38-special-75-15-od-29-5-high-8-flange-size-600-cfm,"38 Special 75, 15"" OD, 29.5"" High, 8"" flange size, 600 CFM",204.43,0,2112,38 Special 33 Carbon Filter,1.222,4,112.95,2112,38 Special 33 Carbon Filter,1 Pc,4,112.95,0,Nickel City Wholesale Garden Supply,1.222,auto-high,,1108,CAN 38-Special 75,0.914,1107,CAN 38-Special 50,0.900
hmh00935,4-light-timer-240-v,4 Light timer (240 V.),400.00,0,1218,LT4-240-LTO 4 Light Timer,1.015,0,253.58,1218,LT4-240-LTO 4 Light Timer,1 Box,0,253.58,0,Nickel City Wholesale Garden Supply,1.015,auto-high,,1222,LT4-120-B 4 Light Timer,0.955,1214,LT4-120 4 Light Timer,0.950
hmh00692,38-special-100-15-od-39-4-high-8-flange-size-840-cfm,"38 Special 100, 15"" OD, 39.4"" High, 8"" flange size, 840 CFM",250.00,0,2112,38 Special 33 Carbon Filter,1.219,4,112.95,2112,38 Special 33 Carbon Filter,1 Pc,4,112.95,0,Nickel City Wholesale Garden Supply,1.219,auto-high,,1108,CAN 38-Special 75,0.899,1107,CAN 38-Special 50,0.898
hmh00690,38-special-50-15-od-26-high-6-flange-size-420-cfm,"38 Special 50, 15"" OD, 26"" High, 6"" flange size, 420 CFM",150.00,0,2112,38 Special 33 Carbon Filter,1.232,4,112.95,2112,38 Special 33 Carbon Filter,1 Pc,4,112.95,0,Nickel City Wholesale Garden Supply,1.232,auto-high,,1107,CAN 38-Special 50,0.917,1108,CAN 38-Special 75,0.899
hmh00833,4-76-gallon-bucket-no-handle,4.76 Gallon Bucket - No Handle,7.95,0,2398,5 Gal. Bucket,0.642,81,11.99,2398,5 Gal. Bucket,1 Pc,81,11.99,0,Sunlight Supply inc.,0.642,needs-review,auto-resolved: price proximity,3658,Agrowlyte Gallon 4 to 1 Wash,0.626,1363,Bubble bucket kit,0.609
hmh00846,4-in-site-plug-case-of-10,4 in. Site Plug (case of 10),21.30,0,798,"4"" Site Plug",0.890,71,2.10,798,"4"" Site Plug",1 Pc,71,2.10,0,Nickel City Wholesale Garden Supply,0.890,auto-high,,797,"3"" Site Plug",0.631,799,"6"" Site Plug",0.631
hmh00934,4-light-timer-120-v,4 Light Timer (120 V.),335.00,0,1222,LT4-120-B 4 Light Timer,1.073,1,233.45,1222,LT4-120-B 4 Light Timer,1 Box,1,233.45,0,Nickel City Wholesale Garden Supply,1.073,needs-review,Needs review: close alt 1214 (Δ=0.005),1214,LT4-120 4 Light Timer,1.069,1218,LT4-240-LTO 4 Light Timer,0.933
hmh00798,4-in-x-25-ft-flexible-duct-w-2-clamps-included,4 in. x 25 ft flexible duct w/ 2 clamps included,19.95,0,2987,"14"" x 25' Can Duct w/ 2 clamps",1.007,0,66.64,2987,"14"" x 25' Can Duct w/ 2 clamps",1,0,66.64,0,Nickel City Wholesale Garden Supply,1.007,auto-high,,702,"Flexible Ducting 4""x25'",0.838,707,"Worm Gear Clamp 4""",0.686
hmh01708,315-chm-4k-greenpower-luminaires,315 CHM 4K GREENPOWER LUMINAIRES,89.00,0,3258,315 Supreme-Lux Flower 4K lamp,0.650,10,99.99,3258,315 Supreme-Lux Flower 4K lamp,315,10,99.99,0,lDL Wholesale,0.650,needs-review,Verify vs alt 2888 (score 0.510),2888,D-Papillon 315W FULL SPECTRUM,0.510,3512,Hortilux 600W CHM lamp,0.213
hmh00522,4-in-air-cooled-fittings-2-pk,4 in. Air Cooled Fittings (2/pk),17.95,0,741,"4"" Air-Cool Fittings 2pc",1.033,0,17.55,741,"4"" Air-Cool Fittings 2pc",2 Pc,0,17.55,0,Nickel City Wholesale Garden Supply,1.033,auto-high,,810,H2O -4 inch air disc,0.709,827,"3/4"" Tub Outlet/in- let Fitting",0.685
hmh00491,4-ft-laser-drilled-sprayline,4 ft laser Drilled Sprayline,9.72,0,480,AEROFLO 4' Laser Sprayline,0.968,7,9.50,480,AEROFLO 4' Laser Sprayline,1 Pc,7,9.50,0,Nickel City Wholesale Garden Supply,0.968,auto-high,,1872,LT Tray 4 ft x 8 ft - Black,0.634,3066,2 ft x 4 ft Propagation Tray,0.622
hmh00803,4-in-hose-clamps,4 in. hose clamps,1.60,0,2575,"Noise Reduction Clamp 4""",0.800,2,10.06,2575,"Noise Reduction Clamp 4""",1 Box,2,10.06,0,Sunlight Supply inc.,0.800,auto-high,,707,"Worm Gear Clamp 4""",0.763,3450,"Worm Gear Clamp 4""",0.763
hmh01717,315-chm-3k-greenpower-luminaires,315 CHM 3K GREENPOWER LUMINAIRES,89.00,0,2888,D-Papillon 315W FULL SPECTRUM,0.510,5,350.00,,,,0,,0,,0.510,low-score,Ambiguous: Δ=0.235,1983,PLANT MAX 600 3K,0.274,3512,Hortilux 600W CHM lamp,0.213
hmh00944,3-8-in-tubing-blue-500-ft-roll,3/8 in. TUBING BLUE (500 FT. ROLL),155.00,0,2829,Poly Tubing Black 3/8 in 50 ft,1.003,8,16.95,2829,Poly Tubing Black 3/8 in 50 ft,3/8in 50 ft,8,16.95,0,Sunlight Supply inc.,1.003,auto-high,,2129,"Black Tubing 3/4""",0.890,2828,Poly Tubing Black 1/4 in 50 ft,0.816
hmh00943,3-8-in-tubing-white-500-ft-roll,3/8 in. TUBING WHITE (500 FT. ROLL),155.00,0,2829,Poly Tubing Black 3/8 in 50 ft,0.994,8,16.95,2829,Poly Tubing Black 3/8 in 50 ft,3/8in 50 ft,8,16.95,0,Sunlight Supply inc.,0.994,auto-high,,2129,"Black Tubing 3/4""",0.887,2828,Poly Tubing Black 1/4 in 50 ft,0.807
hmh00927,2mm-thick-100-mylar-roll,2mm Thick 100' Mylar Roll,88.95,0,1378,Panda Film 100' Roll,0.805,0,87.93,1378,Panda Film 100' Roll,100' Roll,0,87.93,0,Sunlight Supply inc.,0.805,auto-high,,876,Block-IR 100' Roll,0.594,890,Flash-Gro 100' Roll,0.570
hmh00842,3-in-net-pot-case-of-100,3 in. Net-Pot (case of 100),56.00,0,1354,"3"" Net Pot",0.767,47,0.59,1354,"3"" Net Pot",1 Pc,47,0.59,0,NGW,0.767,needs-review,auto-resolved: text similarity,813,"3.75"" Net Pot",0.734,1685,Pot Elevator - 13 in,0.632
hmh00926,2mm-thick-50-mylar-roll,2mm Thick 50' Mylar Roll,48.95,0,2828,Poly Tubing Black 1/4 in 50 ft,0.585,5,11.95,,,,0,,0,,0.585,low-score,Ambiguous: Δ=0.002,875,Block-IR 50' Roll,0.583,2829,Poly Tubing Black 3/8 in 50 ft,0.568
hmh00902,3-ft-extender-rail-a-3-foot-section-of-rail-to-extend-a-6-ft-section-into-a-9-ft,3 ft extender rail- A 3 foot section of rail to extend a 6 ft section into a 9 ft,31.95,0,1359,Botanicare OD Tray 3 ft x 3 ft,0.441,0,113.19,,,,0,,0,,0.441,low-score,Ambiguous: Δ=0.009,3552,Big Eas4.7 ft x 4.7 ft x 6.5 ft,0.433,3181,Botanicare ID Tray 3 ft x 3 ft,0.426
hmh01595,240v-lec-emitting-ceramic-fixture-630-light,240V.LEC®Emitting Ceramic® Fixture 630 Light,250.00,0,2886,D-Papillon Double  630/ 240V.,0.539,6,599.00,,,,0,,0,,0.539,low-score,Ambiguous: Δ=0.039,2511,E Papillon Lighting System 630,0.500,1218,LT4-240-LTO 4 Light Timer,0.401
hmh00834,3-75-mesh-basket,3.75 Mesh Basket,0.33,0,813,"3.75"" Net Pot",1.107,64,0.72,813,"3.75"" Net Pot",1 Pc,64,0.72,0,Nickel City Wholesale Garden Supply,1.107,auto-high,,814,"5"" Net Pot",0.648,3536,"Bucket Basket 6""",0.600
hmh01122,240v-240v-4-light-switcher,240V - 240V 4 Light Switcher,173.50,0,1219,LT4-240 4 Light Timer,0.863,1,253.58,1219,LT4-240 4 Light Timer,1 Box,1,253.58,0,Nickel City Wholesale Garden Supply,0.863,auto-high,auto-resolved: text similarity,1218,LT4-240-LTO 4 Light Timer,0.849,1289,LS2 Light/High Load Switch,0.777
hmh01782,240v-20ft-power-cords,240V 20ft. Power Cords,29.95,0,3081,20ft. 240V. power Cord,1.119,12,35.00,3081,20ft. 240V. power Cord,20 ft.,12,35.00,0,Nickel City Wholesale Garden Supply,1.119,auto-high,,3637,240V Power cord 10ft. extention,0.868,2606,8ft Power Cord 208-240 Volt/led,0.833
hmh00997,3-pack-1-5-v-batteries-for-hm-digital-meters,3-pack 1.5 V batteries for HM Digital Meters,8.95,0,1183,3 kg Digital Scale with 1.88 L,0.597,3,42.95,,,,0,,0,,0.597,low-score,Ambiguous: Δ=0.013,3555,Luster Leaf Digital Ph meter,0.584,2659,PK APATITE 2.5 Gal,0.553
hmh01539,25-ft-diamond-silver-white-film,25 ft. Diamond Silver White Film,46.95,0,2635,Diamond Silver Film 6 ml. 25`,1.016,12,45.89,2635,Diamond Silver Film 6 ml. 25`,4x25,12,45.89,0,Nickel City Wholesale Garden Supply,1.016,auto-high,,2636,Diamond Silver Film 6 ml. 100,0.803,2632,Panda Film 5.5 mil 25`,0.646
hmh01297,2mm-thick-25-mylar-roll,2mm Thick 25' Mylar Roll,30.95,0,2382,Flash-Gro 25' Roll,0.606,9,27.17,,,,0,,0,,0.606,low-score,Ambiguous: Δ=0.022,874,Block-IR 25' Roll,0.583,1378,Panda Film 100' Roll,0.459
hmh01542,25-ft-black-white-panda-film-poly,25 ft.Black & White Panda Film (poly),30.80,0,3506,Poly B&W  25 ft.x10ft.,0.835,-2,27.32,3506,Poly B&W  25 ft.x10ft.,25 ft.,-2,27.32,0,Nickel City Wholesale Garden Supply,0.835,auto-high,,2632,Panda Film 5.5 mil 25`,0.759,2828,Poly Tubing Black 1/4 in 50 ft,0.624
hmh01121,240v-120v-4-light-switcher,240V - 120v 4 Light Switcher,145.00,0,1219,LT4-240 4 Light Timer,1.008,1,253.58,1219,LT4-240 4 Light Timer,1 Box,1,253.58,0,Nickel City Wholesale Garden Supply,1.008,auto-high,,1214,LT4-120 4 Light Timer,0.846,1222,LT4-120-B 4 Light Timer,0.844
hmh00512,240-volt-power-cord-8-ft,240 Volt Power cord 8 ft .,9.95,0,2606,8ft Power Cord 208-240 Volt/led,1.011,14,19.95,2606,8ft Power Cord 208-240 Volt/led,240V/LED,14,19.95,0,,1.011,auto-high,,3081,20ft. 240V. power Cord,0.868,3637,240V Power cord 10ft. extention,0.618
hmh00932,24-hour-timer-w-cooling-thermostat,24 Hour Timer w/cooling thermostat,255.00,0,2706,UltraGrow 24 Hour Timer 120V,0.871,2,10.95,2706,UltraGrow 24 Hour Timer 120V,,2,10.95,0,Nickel City Wholesale Garden Supply,0.871,auto-high,,2268,UNO Single Mechanical Timer,0.806,1262,CT-DH-3 Syncronized Therm/Dehum,0.405
hmh00925,1mm-thick-100-mylar-roll,1mm Thick 100' Mylar Roll,58.95,0,1378,Panda Film 100' Roll,0.805,0,87.93,1378,Panda Film 100' Roll,100' Roll,0,87.93,0,Sunlight Supply inc.,0.805,auto-high,,876,Block-IR 100' Roll,0.594,890,Flash-Gro 100' Roll,0.570
hmh01325,18-max-fan-3490-cfm,"18"" Max-Fan, 3490 CFM",800.00,0,2277,"CAN Max-Fan 18""",1.251,1,1531.34,2277,"CAN Max-Fan 18""",1 Box,1,1531.34,0,Nickel City Wholesale Garden Supply,1.251,auto-high,,2279,"Q-Max 12"" Fan",0.872,2278,"Q-Max 10"" Fan",0.857
hmh00731,20-can-filter-flange-max,"20"" Can Filter Flange Max",45.00,0,2986,"COMBO Max 14 w/Can 150 & 14"" Fl",0.601,0,1110.00,,,,0,,0,,0.601,low-score,Ambiguous: Δ=0.090,539,"CAN 12"" Flange",0.511,536,"CAN 6"" Flange",0.504
hmh00567,2-heavy-duty-neoprene-collars-case-of-200,"2"" heavy duty neoprene collars (case of 200)",90.00,0,818,"2"" Neoprene (Thick)",0.506,152,0.83,,,,0,,0,,0.506,low-score,High stock (~152) - manual confirmation,2844,M.E.- Sugar Load Heavy Brix Mol,0.407,3011,"TurboKlone Klone Collars-1.6""",0.394
,2-heavy-duty-neoprene-collars-case-of-200,,,,818,"2"" Neoprene (Thick)",0.519,152,0.83,,,,0,,0,,0.519,low-score,High stock (~152) - manual confirmation,2844,M.E.- Sugar Load Heavy Brix Mol,0.416,3011,"TurboKlone Klone Collars-1.6""",0.398
hmh01478,2-nanotech-reflector-for-sunblaster-t5,2' Nanotech Reflector for Sunblaster T5,14.95,0,1898,Sunblaster 2' Reflector,1.232,4,7.99,1898,Sunblaster 2' Reflector,1 Pc,4,7.99,0,NGW,1.232,auto-high,,2497,Sunblaster 2' T5 Combo,0.927,1899,Sunblaster 3' Reflector,0.795
hmh00844,2-in-site-plug-case-of-20,2 in. Site Plug (case of 20),10.60,0,2548,FloraFlex 8 in FloraCap 2.0,0.615,130,8.25,,,,0,,0,,0.615,low-score,High stock (~130) - manual confirmation,797,"3"" Site Plug",0.602,798,"4"" Site Plug",0.602
hmh01333,22-5-x-18-storage-bag,"22.5"" x 18"" Storage Bag",2.95,0,2295,CAN Storage Bags,1.162,57,2.06,2295,CAN Storage Bags,1 Bag,57,2.06,0,Nickel City Wholesale Garden Supply,1.162,auto-high,,2439,Can Small Storage Bag,0.843,2574,EZ storage 18 gallon,0.735
hmh01481,2-sunblaster-t5-combo-6400k-2232-lumens,2' Sunblaster T5 Combo 6400k (2232 Lumens),40.50,0,2497,Sunblaster 2' T5 Combo,0.768,6,42.99,2497,Sunblaster 2' T5 Combo,1 Pc,6,42.99,0,Nickel City Wholesale Garden Supply,0.768,needs-review,auto-resolved: price proximity,3032,SunBlaster/LED Strip Lights 24,0.744,1898,Sunblaster 2' Reflector,0.690
hmh00923,1mm-thick-25-mylar-roll,1mm Thick 25' Mylar Roll,20.95,0,2382,Flash-Gro 25' Roll,0.606,9,27.17,,,,0,,0,,0.606,low-score,Ambiguous: Δ=0.022,874,Block-IR 25' Roll,0.583,1378,Panda Film 100' Roll,0.459
hmh00924,1mm-thick-50-mylar-roll,1mm Thick 50' Mylar Roll,30.95,0,2828,Poly Tubing Black 1/4 in 50 ft,0.585,5,11.95,,,,0,,0,,0.585,low-score,Ambiguous: Δ=0.002,875,Block-IR 50' Roll,0.583,2829,Poly Tubing Black 3/8 in 50 ft,0.568
hmh01331,18-can-duct-3-ply-premium-ducting-w-clamps,"18"" Can-Duct 3-ply Premium Ducting w/ Clamps",111.14,0,2281,"CAN-Duct 18"" Premium",1.186,1,108.64,2281,"CAN-Duct 18"" Premium",1 Box,1,108.64,0,Nickel City Wholesale Garden Supply,1.186,auto-high,,2218,"CAN-Duct 12"" Premium",1.086,2280,"CAN-Duct 16"" Premium",1.086
hmh00933,24-hour-clock-timers,24 Hour Clock Timers,184.00,0,2706,UltraGrow 24 Hour Timer 120V,0.912,2,10.95,2706,UltraGrow 24 Hour Timer 120V,,2,10.95,0,Nickel City Wholesale Garden Supply,0.912,auto-high,,2268,UNO Single Mechanical Timer,0.820,3088,Hydrometer/Clock/Humidity,0.331
hmh00730,18-can-filter-flange-max,"18"" Can Filter Flange Max",41.66,0,2277,"CAN Max-Fan 18""",0.696,1,1531.34,2277,"CAN Max-Fan 18""",1 Box,1,1531.34,0,Nickel City Wholesale Garden Supply,0.696,needs-review,Verify vs alt 2986 (score 0.601),2986,"COMBO Max 14 w/Can 150 & 14"" Fl",0.601,537,"CAN 8"" Flange",0.513
hmh01330,16-can-duct-3-ply-premium-ducting-w-clamps,"16"" Can-Duct 3-ply Premium Ducting w/ clamps",88.90,0,2280,"CAN-Duct 16"" Premium",1.186,1,86.90,2280,"CAN-Duct 16"" Premium",1 Box,1,86.90,0,Nickel City Wholesale Garden Supply,1.186,auto-high,,2218,"CAN-Duct 12"" Premium",1.086,2281,"CAN-Duct 18"" Premium",1.086
hmh00810,16-max-fan-2436-cfm,"16"" Max-Fan, 2436 CFM",499.00,0,1131,"CAN Max-Fan 16""",1.223,1,1216.38,1131,"CAN Max-Fan 16""",1 Box,1,1216.38,0,Nickel City Wholesale Garden Supply,1.223,auto-high,,1847,"CAN Max-Fan 6""",0.912,2277,"CAN Max-Fan 18""",0.877
hmh01327,12-in-hose-clamps,12 in. hose clamps,4.00,0,1125,"Worm Gear Clamp 12""",0.776,39,5.87,1125,"Worm Gear Clamp 12""",1 Pc,39,5.87,0,Nickel City Wholesale Garden Supply,0.776,needs-review,Verify vs alt 2987 (score 0.687),2987,"14"" x 25' Can Duct w/ 2 clamps",0.687,706,"Flexible Ducting 12""x25'",0.684
hmh00743,12-flange,"12"" Flange",28.80,0,539,"CAN 12"" Flange",1.185,2,20.63,539,"CAN 12"" Flange",1 Pc,2,20.63,0,Nickel City Wholesale Garden Supply,1.185,auto-high,,699,"PRO Flange Kit 12""",0.878,536,"CAN 6"" Flange",0.804
hmh00729,16-can-filter-flange-max,"16"" Can Filter Flange Max",38.33,0,1131,"CAN Max-Fan 16""",0.685,1,1216.38,1131,"CAN Max-Fan 16""",1 Box,1,1216.38,0,Nickel City Wholesale Garden Supply,0.685,needs-review,Verify vs alt 2986 (score 0.601),2986,"COMBO Max 14 w/Can 150 & 14"" Fl",0.601,536,"CAN 6"" Flange",0.513
hmh01329,14-can-duct-premium-3-ply-ducting-w-clamps,"14"" Can-Duct Premium 3-ply Ducting w/ clamps",66.68,0,2218,"CAN-Duct 12"" Premium",1.092,2,54.31,2218,"CAN-Duct 12"" Premium",1 Box,2,54.31,0,Nickel City Wholesale Garden Supply,1.092,auto-high,auto-resolved: price proximity,2280,"CAN-Duct 16"" Premium",1.092,2281,"CAN-Duct 18"" Premium",1.092
hmh00809,14-max-fan-1823-cfm,"14"" Max-Fan, 1823 CFM",398.00,0,1130,"CAN Max-Fan 14""",1.213,3,738.52,1130,"CAN Max-Fan 14""",1 Box,3,738.52,0,Nickel City Wholesale Garden Supply,1.213,auto-high,,2277,"CAN Max-Fan 18""",0.903,1847,"CAN Max-Fan 6""",0.903
hmh00993,1500-ppm-calibration-solution-8-oz,1500 ppm Calibration Solution 8 oz.,8.66,0,304,1500 PPM Calibration Sol. 8oz,1.094,3,8.02,304,1500 PPM Calibration Sol. 8oz,8 Oz,3,8.02,0,Nickel City Wholesale Garden Supply,1.094,auto-high,,305,pH 7.0 Calibration Solution 8oz,0.974,1211,Genesis 1500ppm Solution 8oz,0.951
hmh01120,120v-120v-4-light-switcher,120V - 120V 4 Light Switcher,148.00,0,1214,LT4-120 4 Light Timer,0.910,1,233.45,1214,LT4-120 4 Light Timer,1 Box,1,233.45,0,Nickel City Wholesale Garden Supply,0.910,needs-review,Needs review: close alt 1222 (Δ=0.003),1222,LT4-120-B 4 Light Timer,0.907,1219,LT4-240 4 Light Timer,0.855
hmh00728,14-can-filter-flange-max,"14"" Can Filter Flange Max",29.00,0,2986,"COMBO Max 14 w/Can 150 & 14"" Fl",0.949,0,1110.00,2986,"COMBO Max 14 w/Can 150 & 14"" Fl",,0,1110.00,0,Nickel City Wholesale Garden Supply,0.949,auto-high,,1130,"CAN Max-Fan 14""",0.685,539,"CAN 12"" Flange",0.511
hmh00808,12-max-fan-1709-cfm,"12"" Max-Fan, 1709 CFM",299.00,0,2279,"Q-Max 12"" Fan",1.259,0,562.58,2279,"Q-Max 12"" Fan",1 Box,0,562.58,0,Nickel City Wholesale Garden Supply,1.259,auto-high,,1129,"CAN Max-Fan 12""",1.213,1847,"CAN Max-Fan 6""",0.894
hmh00727,12-can-filter-flange,"12"" CAN Filter Flange",21.11,0,539,"CAN 12"" Flange",1.036,2,20.63,539,"CAN 12"" Flange",1 Pc,2,20.63,0,Nickel City Wholesale Garden Supply,1.036,auto-high,,699,"PRO Flange Kit 12""",0.822,536,"CAN 6"" Flange",0.679
hmh01334,12-x-18-x-3-storage-bag-ziploc,"12"" x 18"" x 3"" Storage Bag (ziploc)",2.59,0,2295,CAN Storage Bags,0.948,57,2.06,2295,CAN Storage Bags,1 Bag,57,2.06,0,Nickel City Wholesale Garden Supply,0.948,auto-high,,2574,EZ storage 18 gallon,0.664,3525,Payload 3-Bag 5 Gallon kit,0.583
hmh00802,12-in-x-25-ft-flexible-duct-w-2-clamps-included,12 in. x 25 ft flexible duct w/ 2 clamps included,46.95,0,2987,"14"" x 25' Can Duct w/ 2 clamps",1.004,0,66.64,2987,"14"" x 25' Can Duct w/ 2 clamps",1,0,66.64,0,Nickel City Wholesale Garden Supply,1.004,auto-high,,706,"Flexible Ducting 12""x25'",0.839,702,"Flexible Ducting 4""x25'",0.607
hmh01544,100-ft-black-white-panda-film-poly,100 ft. Black & White Panda Film (poly),100.50,0,2634,Panda Film 5.5 ml. 100`,0.771,-2,98.24,2634,Panda Film 5.5 ml. 100`,10x100,-2,98.24,0,Nickel City Wholesale Garden Supply,0.771,needs-review,auto-resolved: price proximity,1378,Panda Film 100' Roll,0.771,2388,"G.H. Black 1/8"" Drip Line 100'",0.723
hmh01783,10ft-lamp-extention-power-cord,10ft. lamp Extention Power cord,14.95,0,3637,240V Power cord 10ft. extention,1.022,-2,24.00,3637,240V Power cord 10ft. extention,10ft. extent,-2,24.00,0,Nickel City Wholesale Garden Supply,1.022,auto-high,,3642,10ft. Extention /DLI 240V Cord,0.855,3055,10 ft. Lamp Extension Cords,0.738
hmh00937,10a-240v-w-battery-backup,10A 240V w/battery backup,400.00,0,3081,20ft. 240V. power Cord,0.456,12,35.00,,,,0,,0,,0.456,low-score,Ambiguous: Δ=0.048,3421,E-pap 660Watt LED diming 240V,0.408,2667,UltraGrow 240v Mechanical Timer,0.392
hmh00786,12-in-backdraft-damper,12 in. Backdraft Damper,56.95,0,1918,"CAN 10"" Backdraft Damper",0.893,2,34.76,1918,"CAN 10"" Backdraft Damper",1 PC,2,34.76,0,,0.893,auto-high,auto-resolved: price proximity,1838,"CAN 6"" Backdraft Damper",0.890,686,"EcoPlus 4"" Backdraft Damper",0.722
hmh00742,10-flange,"10"" Flange",28.80,0,1124,"CAN 10"" Flange",0.915,6,16.29,1124,"CAN 10"" Flange",1 PC,6,16.29,0,Nickel City Wholesale Garden Supply,0.915,auto-high,,698,"PRO Flange Kit 10""",0.878,539,"CAN 12"" Flange",0.822
hmh00801,10-in-x-25-ft-flexible-duct-w-2-clamps-included,10 in. x 25 ft flexible duct w/ 2 clamps included,36.95,0,2987,"14"" x 25' Can Duct w/ 2 clamps",1.004,0,66.64,2987,"14"" x 25' Can Duct w/ 2 clamps",1,0,66.64,0,Nickel City Wholesale Garden Supply,1.004,auto-high,,705,"Flexible Ducting 10""x25'",0.839,702,"Flexible Ducting 4""x25'",0.607
hmh00726,10-can-filter-flange,"10"" CAN Filter Flange",16.67,0,698,"PRO Flange Kit 10""",0.822,2,28.15,698,"PRO Flange Kit 10""",Kit,2,28.15,0,Nickel City Wholesale Garden Supply,0.822,auto-high,,1124,"CAN 10"" Flange",0.777,539,"CAN 12"" Flange",0.686
hmh00785,10-in-backdraft-damper,10 in. Backdraft Damper,46.50,0,1918,"CAN 10"" Backdraft Damper",1.250,2,34.76,1918,"CAN 10"" Backdraft Damper",1 PC,2,34.76,0,,1.250,auto-high,,718,"Backdraft Damper 10""",0.989,1838,"CAN 6"" Backdraft Damper",0.890
hmh00814,10-x-10-x-10-y-connector,"10"" X 10"" X 10"" ""Y"" Connector",33.29,0,1016,"3/8"" Union Connector",0.623,1,4.89,,,,0,,0,,0.623,low-score,Ambiguous: Δ=0.047,1694,Y-Connector 12x10x10,0.576,783,"Tee 1/4""",0.565
hmh00832,10-in-bucket-basket,10 in. Bucket Basket,5.10,0,812,"Bucket Basket 10""",1.049,20,4.98,812,"Bucket Basket 10""",1 Pc,20,4.98,0,Nickel City Wholesale Garden Supply,1.049,auto-high,,3536,"Bucket Basket 6""",0.856,2202,"Bucket Master 10"" Mesh Basket",0.776
