Product Title,SKU,Price,Handle,Product URL
Agrowlyte Stop PM 5 Gallon,,$169.00,agrowlyte-stop-pm-5-gallon,https://h-moon-hydro.myshopify.com/products/agrowlyte-stop-pm-5-gallon
AquaSpinners,hmh01200,$1.15,aquaspinners-2,https://h-moon-hydro.myshopify.com/products/aquaspinners-2
AlienZ Auto (Feminised) Alienz x Watermelon Auto 5 Seed,,$66.00,alienz-auto-feminised-alienz-x-watermelon-auto-5-seed,https://h-moon-hydro.myshopify.com/products/alienz-auto-feminised-alienz-x-watermelon-auto-5-seed
Athena CaMg,,$45.00,athena-camg-2,https://h-moon-hydro.myshopify.com/products/athena-camg-2
Air Tight 6 A/C - w/15' Socket Set,hmh01201,$75.00,air-tight-6-a-c-w-15-socket-set,https://h-moon-hydro.myshopify.com/products/air-tight-6-a-c-w-15-socket-set
Athena IPM 32 oz.,,$65.00,athena-ipm-32-oz,https://h-moon-hydro.myshopify.com/products/athena-ipm-32-oz
Athena Cuts Rooting Gel Compound - 14oz,,$72.00,athena-cuts-rooting-gel-compound-14oz,https://h-moon-hydro.myshopify.com/products/athena-cuts-rooting-gel-compound-14oz
Athena Pro Core 10 lb.,,$79.00,athena-pro-core-10-lb,https://h-moon-hydro.myshopify.com/products/athena-pro-core-10-lb
B'Cuzz BIO-NRG Growth-C 1L,hmh00261,$16.70,bcuzz-bio-nrg-growth-c-1l,https://h-moon-hydro.myshopify.com/products/bcuzz-bio-nrg-growth-c-1l
Athena Cleanse,,$70.00,athena-cleanse,https://h-moon-hydro.myshopify.com/products/athena-cleanse
,,$0.00,athena-cleanse,https://h-moon-hydro.myshopify.com/products/athena-cleanse
B'Cuzz BIO-NRG Flavor-C 5L,hmh00260,$67.00,bcuzz-bio-nrg-flavor-c-5l,https://h-moon-hydro.myshopify.com/products/bcuzz-bio-nrg-flavor-c-5l
B-52 Vitamin (1 lt),hmh01021,$44.60,b-52-vitamin-1-lt,https://h-moon-hydro.myshopify.com/products/b-52-vitamin-1-lt
"AC-WSA20-B Automatic Water Sprayer, 2-Liter",,$29.99,ac-wsa20-b-automatic-water-sprayer-2-liter,https://h-moon-hydro.myshopify.com/products/ac-wsa20-b-automatic-water-sprayer-2-liter
B'Cuzz BIO-NRG Flavor-C 1L,hmh00259,$16.70,bcuzz-bio-nrg-flavor-c-1l,https://h-moon-hydro.myshopify.com/products/bcuzz-bio-nrg-flavor-c-1l
Aphrodite's Extraction Gallon,hmh01373,$45.00,aphrodites-extraction-gallon,https://h-moon-hydro.myshopify.com/products/aphrodites-extraction-gallon
Aphrodite's Extraction Quart,hmh01372,$22.00,aphrodites-extraction-quart,https://h-moon-hydro.myshopify.com/products/aphrodites-extraction-quart
Autumn Quart,hmh01471,$19.70,autumn-quart,https://h-moon-hydro.myshopify.com/products/autumn-quart
Autumn 2.5 Gallon,hmh01473,$120.74,autumn-2-5-gallon,https://h-moon-hydro.myshopify.com/products/autumn-2-5-gallon
Accurate pH 4 w/remote probe,hmh01597,$74.95,accurate-ph-4-w-remote-probe-2,https://h-moon-hydro.myshopify.com/products/accurate-ph-4-w-remote-probe-2
B'Cuzz Hydro B 5L,hmh00266,$51.50,bcuzz-hydro-b-5l,https://h-moon-hydro.myshopify.com/products/bcuzz-hydro-b-5l
8 in. x 25 ft flexible duct w / 2 clamps included,hmh00800,$31.95,8-in-x-25-ft-flexible-duct-w-2-clamps-included,https://h-moon-hydro.myshopify.com/products/8-in-x-25-ft-flexible-duct-w-2-clamps-included
8 oz twin pack electrode cleaning solution #A & #B,hmh00966,$17.50,8-oz-twin-pack-electrode-cleaning-solution-a-b,https://h-moon-hydro.myshopify.com/products/8-oz-twin-pack-electrode-cleaning-solution-a-b
AC Infinity/CONTROLLER AI+ Environmental Controller,,$120.00,ac-infinity-controller-ai-environmental-controller,https://h-moon-hydro.myshopify.com/products/ac-infinity-controller-ai-environmental-controller
"6"" Mesh Basket",hmh00836,$1.50,6-mesh-basket,https://h-moon-hydro.myshopify.com/products/6-mesh-basket
8oz electrode storage solution,hmh00967,$8.75,8oz-electrode-storage-solution,https://h-moon-hydro.myshopify.com/products/8oz-electrode-storage-solution
"8"" Max-Fan, 675 CFM",hmh00806,$115.00,8-max-fan-675-cfm,https://h-moon-hydro.myshopify.com/products/8-max-fan-675-cfm
8 Pack of BadBoy HO T-5 4 ft Triphosphor Bloom,hmh01731,$96.00,8-pack-of-badboy-ho-t-5-4-ft-triphosphor-bloom-2,https://h-moon-hydro.myshopify.com/products/8-pack-of-badboy-ho-t-5-4-ft-triphosphor-bloom-2
6 in. Net-Pot (case of 50),hmh00843,$97.00,6-in-net-pot-case-of-50,https://h-moon-hydro.myshopify.com/products/6-in-net-pot-case-of-50
50 ft. Diamond Silver White Film,hmh01540,$82.95,50-ft-diamond-silver-white-film,https://h-moon-hydro.myshopify.com/products/50-ft-diamond-silver-white-film
"6"" Flange",hmh00740,$26.58,6-flange,https://h-moon-hydro.myshopify.com/products/6-flange
"8 in. Cool Tube with reflector socket w/ 15 ft cord - 24"" long",hmh00518,$89.00,8-in-cool-tube-with-reflector-socket-w-15-ft-cord-24-long,https://h-moon-hydro.myshopify.com/products/8-in-cool-tube-with-reflector-socket-w-15-ft-cord-24-long
6 in. x 25 ft flexible duct W/ 2 clamps included,hmh00799,$24.95,6-in-x-25-ft-flexible-duct-w-2-clamps-included,https://h-moon-hydro.myshopify.com/products/6-in-x-25-ft-flexible-duct-w-2-clamps-included
8 in. Backdraft Damper,hmh00784,$36.95,8-in-backdraft-damper,https://h-moon-hydro.myshopify.com/products/8-in-backdraft-damper
"6 in. Cool Tube with reflector socket w/ 15 ft cord - 24"" long",hmh00519,$69.95,6-in-cool-tube-with-reflector-socket-w-15-ft-cord-24-long,https://h-moon-hydro.myshopify.com/products/6-in-cool-tube-with-reflector-socket-w-15-ft-cord-24-long
6 in. Site Plug (case of 10),hmh00847,$31.90,6-in-site-plug-case-of-10,https://h-moon-hydro.myshopify.com/products/6-in-site-plug-case-of-10
6 in. Backdraft Damper,hmh00783,$27.95,6-in-backdraft-damper,https://h-moon-hydro.myshopify.com/products/6-in-backdraft-damper
8 in. hose clamps,hmh00805,$4.00,8-in-hose-clamps,https://h-moon-hydro.myshopify.com/products/8-in-hose-clamps
6 in. hose clamps,hmh00804,$1.90,6-in-hose-clamps,https://h-moon-hydro.myshopify.com/products/6-in-hose-clamps
6 in. Bucket Basket,hmh00831,$3.90,6-in-bucket-basket,https://h-moon-hydro.myshopify.com/products/6-in-bucket-basket
"6"" CAN Filter Flange",hmh00724,$24.99,6-can-filter-flange,https://h-moon-hydro.myshopify.com/products/6-can-filter-flange
6 ft Rail only,hmh00901,$25.95,6-ft-rail-only,https://h-moon-hydro.myshopify.com/products/6-ft-rail-only
"5/8"" shut-off barbed valve (bag of 10)",hmh00830,$47.20,5-8-shut-off-barbed-valve-bag-of-10,https://h-moon-hydro.myshopify.com/products/5-8-shut-off-barbed-valve-bag-of-10
"5"" Net Pot",hmh01323,$1.00,5-net-pot,https://h-moon-hydro.myshopify.com/products/5-net-pot
50 ft. Black & White Panda Film (poly),hmh01543,$52.95,50-ft-black-white-panda-film-poly,https://h-moon-hydro.myshopify.com/products/50-ft-black-white-panda-film-poly
"5 Gal, 9 bag Kit w/12"" x 10"" pressing screen",hmh00821,$250.00,5-gal-9-bag-kit-w-12-x-10-pressing-screen,https://h-moon-hydro.myshopify.com/products/5-gal-9-bag-kit-w-12-x-10-pressing-screen
40 micron filter for TNC pump,hmh00914,$13.49,40-micron-filter-for-tnc-pump,https://h-moon-hydro.myshopify.com/products/40-micron-filter-for-tnc-pump
"5"" Mesh Basket",hmh00835,$1.00,5-mesh-basket,https://h-moon-hydro.myshopify.com/products/5-mesh-basket
5 Gallon Electric Washing Machine w/220 micro bag,hmh01528,$199.00,5-gallon-electric-washing-machine-w-220-micro-bag,https://h-moon-hydro.myshopify.com/products/5-gallon-electric-washing-machine-w-220-micro-bag
4' Laser Sprayline,hmh00825,$9.72,4-laser-sprayline,https://h-moon-hydro.myshopify.com/products/4-laser-sprayline
430 Sodium Son-Agro 54000 lumens,hmh00854,$89.95,430-sodium-son-agro-54000-lumens,https://h-moon-hydro.myshopify.com/products/430-sodium-son-agro-54000-lumens
4' T5 Fixture 54W (5022 Lumens),hmh00529,$35.95,4-t5-fixture-54w-5022-lumens,https://h-moon-hydro.myshopify.com/products/4-t5-fixture-54w-5022-lumens
4' Nanotech Reflector for Sunblaster T5,hmh01480,$19.95,4-nanotech-reflector-for-sunblaster-t5,https://h-moon-hydro.myshopify.com/products/4-nanotech-reflector-for-sunblaster-t5
"5 Gal, 4 bag Kit w/12"" x 10"" pressing screen",hmh00820,$134.95,5-gal-4-bag-kit-w-12-x-10-pressing-screen,https://h-moon-hydro.myshopify.com/products/5-gal-4-bag-kit-w-12-x-10-pressing-screen
5 gallon /3 Bag Kit,hmh01531,$180.00,5-gallon-3-bag-kit,https://h-moon-hydro.myshopify.com/products/5-gallon-3-bag-kit
"38 Special 75, 15"" OD, 29.5"" High, 8"" flange size, 600 CFM",hmh00691,$204.43,38-special-75-15-od-29-5-high-8-flange-size-600-cfm,https://h-moon-hydro.myshopify.com/products/38-special-75-15-od-29-5-high-8-flange-size-600-cfm
4 Light timer (240 V.),hmh00935,$400.00,4-light-timer-240-v,https://h-moon-hydro.myshopify.com/products/4-light-timer-240-v
"38 Special 100, 15"" OD, 39.4"" High, 8"" flange size, 840 CFM",hmh00692,$250.00,38-special-100-15-od-39-4-high-8-flange-size-840-cfm,https://h-moon-hydro.myshopify.com/products/38-special-100-15-od-39-4-high-8-flange-size-840-cfm
"38 Special 50, 15"" OD, 26"" High, 6"" flange size, 420 CFM",hmh00690,$150.00,38-special-50-15-od-26-high-6-flange-size-420-cfm,https://h-moon-hydro.myshopify.com/products/38-special-50-15-od-26-high-6-flange-size-420-cfm
4.76 Gallon Bucket - No Handle,hmh00833,$7.95,4-76-gallon-bucket-no-handle,https://h-moon-hydro.myshopify.com/products/4-76-gallon-bucket-no-handle
4 in. Site Plug (case of 10),hmh00846,$21.30,4-in-site-plug-case-of-10,https://h-moon-hydro.myshopify.com/products/4-in-site-plug-case-of-10
4 Light Timer (120 V.),hmh00934,$335.00,4-light-timer-120-v,https://h-moon-hydro.myshopify.com/products/4-light-timer-120-v
4 in. x 25 ft flexible duct w/ 2 clamps included,hmh00798,$19.95,4-in-x-25-ft-flexible-duct-w-2-clamps-included,https://h-moon-hydro.myshopify.com/products/4-in-x-25-ft-flexible-duct-w-2-clamps-included
315 CHM 4K GREENPOWER LUMINAIRES,hmh01708,$89.00,315-chm-4k-greenpower-luminaires,https://h-moon-hydro.myshopify.com/products/315-chm-4k-greenpower-luminaires
4 in. Air Cooled Fittings (2/pk),hmh00522,$17.95,4-in-air-cooled-fittings-2-pk,https://h-moon-hydro.myshopify.com/products/4-in-air-cooled-fittings-2-pk
4 ft laser Drilled Sprayline,hmh00491,$9.72,4-ft-laser-drilled-sprayline,https://h-moon-hydro.myshopify.com/products/4-ft-laser-drilled-sprayline
4 in. hose clamps,hmh00803,$1.60,4-in-hose-clamps,https://h-moon-hydro.myshopify.com/products/4-in-hose-clamps
315 CHM 3K GREENPOWER LUMINAIRES,hmh01717,$89.00,315-chm-3k-greenpower-luminaires,https://h-moon-hydro.myshopify.com/products/315-chm-3k-greenpower-luminaires
3/8 in. TUBING BLUE (500 FT. ROLL),hmh00944,$155.00,3-8-in-tubing-blue-500-ft-roll,https://h-moon-hydro.myshopify.com/products/3-8-in-tubing-blue-500-ft-roll
3/8 in. TUBING WHITE (500 FT. ROLL),hmh00943,$155.00,3-8-in-tubing-white-500-ft-roll,https://h-moon-hydro.myshopify.com/products/3-8-in-tubing-white-500-ft-roll
2mm Thick 100' Mylar Roll,hmh00927,$88.95,2mm-thick-100-mylar-roll,https://h-moon-hydro.myshopify.com/products/2mm-thick-100-mylar-roll
3 in. Net-Pot (case of 100),hmh00842,$56.00,3-in-net-pot-case-of-100,https://h-moon-hydro.myshopify.com/products/3-in-net-pot-case-of-100
2mm Thick 50' Mylar Roll,hmh00926,$48.95,2mm-thick-50-mylar-roll,https://h-moon-hydro.myshopify.com/products/2mm-thick-50-mylar-roll
3 ft extender rail- A 3 foot section of rail to extend a 6 ft section into a 9 ft,hmh00902,$31.95,3-ft-extender-rail-a-3-foot-section-of-rail-to-extend-a-6-ft-section-into-a-9-ft,https://h-moon-hydro.myshopify.com/products/3-ft-extender-rail-a-3-foot-section-of-rail-to-extend-a-6-ft-section-into-a-9-ft
240V.LEC®Emitting Ceramic® Fixture 630 Light,hmh01595,$250.00,240v-lec-emitting-ceramic-fixture-630-light,https://h-moon-hydro.myshopify.com/products/240v-lec-emitting-ceramic-fixture-630-light
3.75 Mesh Basket,hmh00834,$0.33,3-75-mesh-basket,https://h-moon-hydro.myshopify.com/products/3-75-mesh-basket
240V - 240V 4 Light Switcher,hmh01122,$173.50,240v-240v-4-light-switcher,https://h-moon-hydro.myshopify.com/products/240v-240v-4-light-switcher
240V 20ft. Power Cords,hmh01782,$29.95,240v-20ft-power-cords,https://h-moon-hydro.myshopify.com/products/240v-20ft-power-cords
3-pack 1.5 V batteries for HM Digital Meters,hmh00997,$8.95,3-pack-1-5-v-batteries-for-hm-digital-meters,https://h-moon-hydro.myshopify.com/products/3-pack-1-5-v-batteries-for-hm-digital-meters
25 ft. Diamond Silver White Film,hmh01539,$46.95,25-ft-diamond-silver-white-film,https://h-moon-hydro.myshopify.com/products/25-ft-diamond-silver-white-film
2mm Thick 25' Mylar Roll,hmh01297,$30.95,2mm-thick-25-mylar-roll,https://h-moon-hydro.myshopify.com/products/2mm-thick-25-mylar-roll
25 ft.Black & White Panda Film (poly),hmh01542,$30.80,25-ft-black-white-panda-film-poly,https://h-moon-hydro.myshopify.com/products/25-ft-black-white-panda-film-poly
240V - 120v 4 Light Switcher,hmh01121,$145.00,240v-120v-4-light-switcher,https://h-moon-hydro.myshopify.com/products/240v-120v-4-light-switcher
240 Volt Power cord 8 ft .,hmh00512,$9.95,240-volt-power-cord-8-ft,https://h-moon-hydro.myshopify.com/products/240-volt-power-cord-8-ft
24 Hour Timer w/cooling thermostat,hmh00932,$255.00,24-hour-timer-w-cooling-thermostat,https://h-moon-hydro.myshopify.com/products/24-hour-timer-w-cooling-thermostat
1mm Thick 100' Mylar Roll,hmh00925,$58.95,1mm-thick-100-mylar-roll,https://h-moon-hydro.myshopify.com/products/1mm-thick-100-mylar-roll
"18"" Max-Fan, 3490 CFM",hmh01325,$800.00,18-max-fan-3490-cfm,https://h-moon-hydro.myshopify.com/products/18-max-fan-3490-cfm
"20"" Can Filter Flange Max",hmh00731,$45.00,20-can-filter-flange-max,https://h-moon-hydro.myshopify.com/products/20-can-filter-flange-max
"2"" heavy duty neoprene collars (case of 200)",hmh00567,$90.00,2-heavy-duty-neoprene-collars-case-of-200,https://h-moon-hydro.myshopify.com/products/2-heavy-duty-neoprene-collars-case-of-200
,,$0.00,2-heavy-duty-neoprene-collars-case-of-200,https://h-moon-hydro.myshopify.com/products/2-heavy-duty-neoprene-collars-case-of-200
2' Nanotech Reflector for Sunblaster T5,hmh01478,$14.95,2-nanotech-reflector-for-sunblaster-t5,https://h-moon-hydro.myshopify.com/products/2-nanotech-reflector-for-sunblaster-t5
2 in. Site Plug (case of 20),hmh00844,$10.60,2-in-site-plug-case-of-20,https://h-moon-hydro.myshopify.com/products/2-in-site-plug-case-of-20
"22.5"" x 18"" Storage Bag",hmh01333,$2.95,22-5-x-18-storage-bag,https://h-moon-hydro.myshopify.com/products/22-5-x-18-storage-bag
2' Sunblaster T5 Combo 6400k (2232 Lumens),hmh01481,$40.50,2-sunblaster-t5-combo-6400k-2232-lumens,https://h-moon-hydro.myshopify.com/products/2-sunblaster-t5-combo-6400k-2232-lumens
1mm Thick 25' Mylar Roll,hmh00923,$20.95,1mm-thick-25-mylar-roll,https://h-moon-hydro.myshopify.com/products/1mm-thick-25-mylar-roll
1mm Thick 50' Mylar Roll,hmh00924,$30.95,1mm-thick-50-mylar-roll,https://h-moon-hydro.myshopify.com/products/1mm-thick-50-mylar-roll
"18"" Can-Duct 3-ply Premium Ducting w/ Clamps",hmh01331,$111.14,18-can-duct-3-ply-premium-ducting-w-clamps,https://h-moon-hydro.myshopify.com/products/18-can-duct-3-ply-premium-ducting-w-clamps
24 Hour Clock Timers,hmh00933,$184.00,24-hour-clock-timers,https://h-moon-hydro.myshopify.com/products/24-hour-clock-timers
"18"" Can Filter Flange Max",hmh00730,$41.66,18-can-filter-flange-max,https://h-moon-hydro.myshopify.com/products/18-can-filter-flange-max
"16"" Can-Duct 3-ply Premium Ducting w/ clamps",hmh01330,$88.90,16-can-duct-3-ply-premium-ducting-w-clamps,https://h-moon-hydro.myshopify.com/products/16-can-duct-3-ply-premium-ducting-w-clamps
"16"" Max-Fan, 2436 CFM",hmh00810,$499.00,16-max-fan-2436-cfm,https://h-moon-hydro.myshopify.com/products/16-max-fan-2436-cfm
12 in. hose clamps,hmh01327,$4.00,12-in-hose-clamps,https://h-moon-hydro.myshopify.com/products/12-in-hose-clamps
"12"" Flange",hmh00743,$28.80,12-flange,https://h-moon-hydro.myshopify.com/products/12-flange
"16"" Can Filter Flange Max",hmh00729,$38.33,16-can-filter-flange-max,https://h-moon-hydro.myshopify.com/products/16-can-filter-flange-max
"14"" Can-Duct Premium 3-ply Ducting w/ clamps",hmh01329,$66.68,14-can-duct-premium-3-ply-ducting-w-clamps,https://h-moon-hydro.myshopify.com/products/14-can-duct-premium-3-ply-ducting-w-clamps
"14"" Max-Fan, 1823 CFM",hmh00809,$398.00,14-max-fan-1823-cfm,https://h-moon-hydro.myshopify.com/products/14-max-fan-1823-cfm
1500 ppm Calibration Solution 8 oz.,hmh00993,$8.66,1500-ppm-calibration-solution-8-oz,https://h-moon-hydro.myshopify.com/products/1500-ppm-calibration-solution-8-oz
120V - 120V 4 Light Switcher,hmh01120,$148.00,120v-120v-4-light-switcher,https://h-moon-hydro.myshopify.com/products/120v-120v-4-light-switcher
"14"" Can Filter Flange Max",hmh00728,$29.00,14-can-filter-flange-max,https://h-moon-hydro.myshopify.com/products/14-can-filter-flange-max
"12"" Max-Fan, 1709 CFM",hmh00808,$299.00,12-max-fan-1709-cfm,https://h-moon-hydro.myshopify.com/products/12-max-fan-1709-cfm
"12"" CAN Filter Flange",hmh00727,$21.11,12-can-filter-flange,https://h-moon-hydro.myshopify.com/products/12-can-filter-flange
"12"" x 18"" x 3"" Storage Bag (ziploc)",hmh01334,$2.59,12-x-18-x-3-storage-bag-ziploc,https://h-moon-hydro.myshopify.com/products/12-x-18-x-3-storage-bag-ziploc
12 in. x 25 ft flexible duct w/ 2 clamps included,hmh00802,$46.95,12-in-x-25-ft-flexible-duct-w-2-clamps-included,https://h-moon-hydro.myshopify.com/products/12-in-x-25-ft-flexible-duct-w-2-clamps-included
100 ft. Black & White Panda Film (poly),hmh01544,$100.50,100-ft-black-white-panda-film-poly,https://h-moon-hydro.myshopify.com/products/100-ft-black-white-panda-film-poly
10ft. lamp Extention Power cord,hmh01783,$14.95,10ft-lamp-extention-power-cord,https://h-moon-hydro.myshopify.com/products/10ft-lamp-extention-power-cord
10A 240V w/battery backup,hmh00937,$400.00,10a-240v-w-battery-backup,https://h-moon-hydro.myshopify.com/products/10a-240v-w-battery-backup
12 in. Backdraft Damper,hmh00786,$56.95,12-in-backdraft-damper,https://h-moon-hydro.myshopify.com/products/12-in-backdraft-damper
"10"" Flange",hmh00742,$28.80,10-flange,https://h-moon-hydro.myshopify.com/products/10-flange
10 in. x 25 ft flexible duct w/ 2 clamps included,hmh00801,$36.95,10-in-x-25-ft-flexible-duct-w-2-clamps-included,https://h-moon-hydro.myshopify.com/products/10-in-x-25-ft-flexible-duct-w-2-clamps-included
"10"" CAN Filter Flange",hmh00726,$16.67,10-can-filter-flange,https://h-moon-hydro.myshopify.com/products/10-can-filter-flange
10 in. Backdraft Damper,hmh00785,$46.50,10-in-backdraft-damper,https://h-moon-hydro.myshopify.com/products/10-in-backdraft-damper
"10"" X 10"" X 10"" ""Y"" Connector",hmh00814,$33.29,10-x-10-x-10-y-connector,https://h-moon-hydro.myshopify.com/products/10-x-10-x-10-y-connector
10 in. Bucket Basket,hmh00832,$5.10,10-in-bucket-basket,https://h-moon-hydro.myshopify.com/products/10-in-bucket-basket
10A 120V w/battery backup,hmh00936,$335.00,10a-120v-w-battery-backup,https://h-moon-hydro.myshopify.com/products/10a-120v-w-battery-backup
"10"" Max-Fan, 1023 CFM",hmh00807,$199.00,10-max-fan-1023-cfm,https://h-moon-hydro.myshopify.com/products/10-max-fan-1023-cfm
100 ft. Diamond Silver White Film,hmh01541,$162.00,100-ft-diamond-silver-white-film,https://h-moon-hydro.myshopify.com/products/100-ft-diamond-silver-white-film
10 in. hose clamps,hmh01326,$2.80,10-in-hose-clamps,https://h-moon-hydro.myshopify.com/products/10-in-hose-clamps
1000 W HPS Alto Agrolite XT 140000 lumens,hmh00855,$99.95,1000-w-hps-alto-agrolite-xt-140000-lumens,https://h-moon-hydro.myshopify.com/products/1000-w-hps-alto-agrolite-xt-140000-lumens
1/2 in. TUBING NEUTRAL (250 FT. ROLL),hmh00945,$130.00,1-2-in-tubing-neutral-250-ft-roll,https://h-moon-hydro.myshopify.com/products/1-2-in-tubing-neutral-250-ft-roll
"1/2"" Fill & Drain Fitting (Bag of 10)",hmh00837,$15.90,1-2-fill-drain-fitting-bag-of-10,https://h-moon-hydro.myshopify.com/products/1-2-fill-drain-fitting-bag-of-10
1/2 in. Tee Barbed (bag of 50),hmh00828,$27.50,1-2-in-tee-barbed-bag-of-50,https://h-moon-hydro.myshopify.com/products/1-2-in-tee-barbed-bag-of-50
"1/2"" Grommet (bag of 25)",hmh00822,$17.00,1-2-grommet-bag-of-25,https://h-moon-hydro.myshopify.com/products/1-2-grommet-bag-of-25
“Dutch Lighting Innovations”  JOULE-SERIES 1000W DE 120V – 240V,,$450.00,dutch-lighting-innovations-joule-series-1000w-de-120v-240v,https://h-moon-hydro.myshopify.com/products/dutch-lighting-innovations-joule-series-1000w-de-120v-240v
"1"" Grommet (bag of 10)",hmh00823,$19.00,1-grommet-bag-of-10,https://h-moon-hydro.myshopify.com/products/1-grommet-bag-of-10
"1 1/4"" drain overflow tube",hmh00620,$4.13,1-1-4-drain-overflow-tube,https://h-moon-hydro.myshopify.com/products/1-1-4-drain-overflow-tube
1/4 in. QC -STEALTH & SMALL BOY,hmh00947,$19.00,1-4-in-qc-stealth-small-boy,https://h-moon-hydro.myshopify.com/products/1-4-in-qc-stealth-small-boy
"1 1/4"" reservoir filter",hmh00621,$7.59,1-1-4-reservoir-filter,https://h-moon-hydro.myshopify.com/products/1-1-4-reservoir-filter
1/2 in. Straight Barbed (bag of 50),hmh00829,$27.50,1-2-in-straight-barbed-bag-of-50,https://h-moon-hydro.myshopify.com/products/1-2-in-straight-barbed-bag-of-50
"1 1/4"" Grommet (bag of 10)",hmh00824,$22.00,1-1-4-grommet-bag-of-10,https://h-moon-hydro.myshopify.com/products/1-1-4-grommet-bag-of-10
1/4 in. TUBING BLUE (500 FT. ROLL),hmh00941,$105.00,1-4-in-tubing-blue-500-ft-roll,https://h-moon-hydro.myshopify.com/products/1-4-in-tubing-blue-500-ft-roll
1/2 in. Elbow Barbed (bag of 50),hmh00827,$31.50,1-2-in-elbow-barbed-bag-of-50,https://h-moon-hydro.myshopify.com/products/1-2-in-elbow-barbed-bag-of-50
